Textbox9
"Año: 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"

Año,Mes_Ordenado,Día,Textbox17,Capacidad_Efectiva_Neta,Textbox26,Generación,Textbox13,Textbox15,Textbox16,Capacidad_Efectiva_Neta1,Generación1
2000,03-Marzo,16,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"118,260",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,17,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"118,137",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,18,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"110,606",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,19,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"95,369",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,20,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"96,489",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,21,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"105,817",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,22,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"116,921",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,23,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"116,748",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,24,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"116,145",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,25,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"109,011",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,26,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"95,964",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,27,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"115,394",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,28,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"116,711",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,29,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"118,021",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,30,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"118,637",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,03-Marzo,31,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"117,796",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,1,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"110,189",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,2,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"95,985",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,3,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"115,601",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,4,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"116,564",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,5,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"115,509",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,6,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"116,967",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,7,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"117,900",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,8,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"109,803",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,9,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"97,171",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,10,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"114,797",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,11,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"117,311",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,12,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"118,929",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,13,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"117,787",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,14,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"116,696",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,15,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"110,551",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,16,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"97,100",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,17,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"113,486",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,18,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"114,607",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,19,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"112,142",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,20,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"92,129",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,21,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"86,532",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,22,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"96,636",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,23,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"93,457",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,24,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"113,872",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,25,Capacidad Efectiva Neta (MV),"11.968,970",Generación (GWh),"116,548",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,26,Capacidad Efectiva Neta (MV),"12.053,970",Generación (GWh),"117,985",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,27,Capacidad Efectiva Neta (MV),"12.053,970",Generación (GWh),"117,553",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,28,Capacidad Efectiva Neta (MV),"12.053,970",Generación (GWh),"117,892",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,29,Capacidad Efectiva Neta (MV),"12.053,970",Generación (GWh),"110,333",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,04-Abril,30,Capacidad Efectiva Neta (MV),"12.053,970",Generación (GWh),"96,360",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,1,Capacidad Efectiva Neta (MV),"12.051,970",Generación (GWh),"96,208",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,2,Capacidad Efectiva Neta (MV),"12.051,970",Generación (GWh),"114,802",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,3,Capacidad Efectiva Neta (MV),"12.051,970",Generación (GWh),"118,125",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,4,Capacidad Efectiva Neta (MV),"12.051,970",Generación (GWh),"118,358",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,5,Capacidad Efectiva Neta (MV),"12.051,970",Generación (GWh),"117,654",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,6,Capacidad Efectiva Neta (MV),"12.051,970",Generación (GWh),"110,016",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,7,Capacidad Efectiva Neta (MV),"12.051,970",Generación (GWh),"96,742",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,8,Capacidad Efectiva Neta (MV),"12.051,970",Generación (GWh),"115,379",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,9,Capacidad Efectiva Neta (MV),"12.060,270",Generación (GWh),"116,965",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,10,Capacidad Efectiva Neta (MV),"12.060,270",Generación (GWh),"117,499",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,11,Capacidad Efectiva Neta (MV),"12.060,270",Generación (GWh),"117,686",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,12,Capacidad Efectiva Neta (MV),"12.060,270",Generación (GWh),"117,464",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,13,Capacidad Efectiva Neta (MV),"12.058,270",Generación (GWh),"110,172",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,14,Capacidad Efectiva Neta (MV),"12.058,270",Generación (GWh),"93,235",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,15,Capacidad Efectiva Neta (MV),"12.058,270",Generación (GWh),"113,814",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,16,Capacidad Efectiva Neta (MV),"12.058,270",Generación (GWh),"117,665",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,17,Capacidad Efectiva Neta (MV),"12.058,270",Generación (GWh),"117,783",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,18,Capacidad Efectiva Neta (MV),"12.214,270",Generación (GWh),"119,262",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,19,Capacidad Efectiva Neta (MV),"12.214,270",Generación (GWh),"118,366",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,20,Capacidad Efectiva Neta (MV),"12.214,270",Generación (GWh),"109,948",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,21,Capacidad Efectiva Neta (MV),"12.214,270",Generación (GWh),"96,736",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,22,Capacidad Efectiva Neta (MV),"12.214,270",Generación (GWh),"114,733",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,23,Capacidad Efectiva Neta (MV),"12.214,270",Generación (GWh),"117,287",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,24,Capacidad Efectiva Neta (MV),"12.214,270",Generación (GWh),"117,496",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,25,Capacidad Efectiva Neta (MV),"12.214,270",Generación (GWh),"116,322",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,26,Capacidad Efectiva Neta (MV),"12.214,270",Generación (GWh),"116,667",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,27,Capacidad Efectiva Neta (MV),"12.214,270",Generación (GWh),"110,058",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,28,Capacidad Efectiva Neta (MV),"12.214,270",Generación (GWh),"96,387",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,29,Capacidad Efectiva Neta (MV),"12.214,270",Generación (GWh),"113,708",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,30,Capacidad Efectiva Neta (MV),"12.214,270",Generación (GWh),"116,065",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,05-Mayo,31,Capacidad Efectiva Neta (MV),"12.299,270",Generación (GWh),"115,784",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,1,Capacidad Efectiva Neta (MV),"12.299,270",Generación (GWh),"116,653",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,2,Capacidad Efectiva Neta (MV),"12.299,270",Generación (GWh),"117,315",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,3,Capacidad Efectiva Neta (MV),"12.293,270",Generación (GWh),"110,765",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,4,Capacidad Efectiva Neta (MV),"12.293,270",Generación (GWh),"96,858",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,5,Capacidad Efectiva Neta (MV),"12.293,270",Generación (GWh),"96,778",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,6,Capacidad Efectiva Neta (MV),"12.293,270",Generación (GWh),"115,812",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,7,Capacidad Efectiva Neta (MV),"12.293,270",Generación (GWh),"117,525",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,8,Capacidad Efectiva Neta (MV),"12.293,270",Generación (GWh),"118,378",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,9,Capacidad Efectiva Neta (MV),"12.293,270",Generación (GWh),"117,578",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,10,Capacidad Efectiva Neta (MV),"12.293,270",Generación (GWh),"109,993",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,11,Capacidad Efectiva Neta (MV),"12.293,270",Generación (GWh),"95,558",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,12,Capacidad Efectiva Neta (MV),"12.293,270",Generación (GWh),"115,706",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,13,Capacidad Efectiva Neta (MV),"12.293,270",Generación (GWh),"118,496",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,14,Capacidad Efectiva Neta (MV),"12.293,270",Generación (GWh),"117,552",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,15,Capacidad Efectiva Neta (MV),"12.293,270",Generación (GWh),"117,997",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,16,Capacidad Efectiva Neta (MV),"12.378,270",Generación (GWh),"118,729",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,17,Capacidad Efectiva Neta (MV),"12.293,270",Generación (GWh),"110,656",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,18,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"95,090",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,19,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"113,828",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,20,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"117,722",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,21,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"117,936",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,22,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"118,149",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,23,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"117,126",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,24,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"108,563",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,25,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"94,146",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,26,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"96,039",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,27,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"115,608",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,28,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"118,839",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,29,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"117,754",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,06-Junio,30,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"120,167",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,1,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"110,099",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,2,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"96,191",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,3,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"96,248",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,4,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"114,909",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,5,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"116,504",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,6,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"116,957",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,7,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"115,831",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,8,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"109,621",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,9,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"96,462",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,10,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"116,263",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,11,Capacidad Efectiva Neta (MV),"12.443,270",Generación (GWh),"118,374",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,12,Capacidad Efectiva Neta (MV),"12.449,270",Generación (GWh),"118,704",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,13,Capacidad Efectiva Neta (MV),"12.449,270",Generación (GWh),"118,379",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,14,Capacidad Efectiva Neta (MV),"12.449,270",Generación (GWh),"118,628",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,15,Capacidad Efectiva Neta (MV),"12.449,270",Generación (GWh),"110,147",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,16,Capacidad Efectiva Neta (MV),"12.449,270",Generación (GWh),"96,343",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,17,Capacidad Efectiva Neta (MV),"12.449,270",Generación (GWh),"115,462",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,18,Capacidad Efectiva Neta (MV),"12.449,270",Generación (GWh),"118,155",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,19,Capacidad Efectiva Neta (MV),"12.449,270",Generación (GWh),"118,325",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
2000,07-Julio,20,Capacidad Efectiva Neta (MV),"12.449,270",Generación (GWh),"102,674",Total 2000,"12.736,670","41.278,096","19.326,117","1.179.405,046"
